id,price
0,2924.4247852049366
1,5391.940575677289
2,9212.085227082687
3,4090.358576373216
4,1710.5868156469126
5,6231.072483196369
6,4910.342000044834
7,4358.135370130523
8,5101.231201373961
9,15881.489569118614
10,4315.230267077456
11,853.4855895658957
12,3301.3955442191086
13,1572.9587902984645
14,2418.10718134776
15,1122.5991744064975
16,1501.3100029601778
17,4036.2640046140305
18,4154.583203754257
19,873.4587177381286
20,2233.091902448911
21,5173.271789521691
22,4146.75973124697
23,632.0674227910613
24,16788.414214341425
25,1074.1230970700308
26,586.4702792310018
27,965.0084120074853
28,1660.979191092164
29,907.6040389058428
30,10174.0521336625
31,548.6054161835399
32,4029.1127014270373
33,731.8105069187635
34,613.9607007107596
35,2316.2963344959117
36,6334.370033886503
37,2759.459729055462
38,2862.7092256902697
39,709.303158849414
40,507.28460565146895
41,9034.208684472582
42,904.6280632887455
43,1953.9697174823673
44,10439.028065326642
45,2553.68351256715
46,904.7028037950563
47,861.8176616873502
48,1209.3816232528104
49,2869.1856159280383
50,597.6282699626645
51,4631.161125862623
52,2861.6394110343
53,6993.36330881492
54,5444.941379461072
55,2176.2431883436493
56,9159.445700919092
57,2526.288375860642
58,4460.443864771803
59,2927.9609345629697
60,1267.2564239702758
61,506.1581494679309
62,7074.695884326572
63,1179.6260718549408
64,8843.991580308082
65,17592.372550601038
66,834.7867371546768
67,12273.061483990285
68,5274.530486029814
69,9022.949457800443
70,495.5959368014544
71,710.0986417599582
72,906.9156595217888
73,1290.2858555819205
74,5313.108811569759
75,1871.71644138561
76,8741.607885540781
77,14240.543060802209
78,2759.6257150673423
79,6563.555352029268
80,11033.106453191602
81,2035.0008700132569
82,13848.711934695926
83,6449.586058596044
84,828.9635106433753
85,8365.529412330061
86,1009.2933749221521
87,12271.657747367999
88,7811.439127012307
89,14814.196726374754
90,4708.212951647427
91,1340.6477413876817
92,994.4533828217195
93,787.1704070205269
94,17534.02734375
95,517.668459812518
96,14193.280136537145
97,15241.884056919213
98,13031.588405808634
99,736.1699279289257
100,2579.56549164695
101,734.4119389755235
102,600.5155142749395
103,469.021182056504
104,1028.3528260076987
105,1647.6862713215846
106,1286.985514988469
107,782.6904372611554
108,1188.0166626240475
109,703.5245701626033
110,737.6601024567559
111,971.8649415931712
112,1914.9778508450293
113,1675.8619401736962
114,1495.4921044033981
115,5109.5262862496165
116,5200.2212864630965
117,16044.27880304851
118,485.6870214463461
119,16870.380068866925
120,1341.1574573107196
121,1709.0631147503393
122,1129.5320796827864
123,496.9572800221004
124,705.6625044411159
125,1274.420427857813
126,1116.1904950301957
127,13063.657039842035
128,5332.081768172519
129,5277.953540812006
130,6231.37069745332
131,3296.836301261558
132,6833.641535296742
